,beta,tau,length
0,1e-16,2.0073259872652294,0.11976603653392102
1,1e-16,2.0073259872652294,0.11976603653392102
2,1e-16,2.0073259872652294,0.11976603653392102
3,1e-16,2.0073259872652294,0.11976603653392102
4,1e-16,2.0073259872652294,0.11976603653392102
5,1e-16,2.0073259872652294,0.11976603653392102
6,1e-16,2.0073259872652294,0.11976603653392102
7,1e-16,2.0073259872652294,0.11976603653392102
8,1e-16,2.0073259872652294,0.11976603653392102
9,1e-16,2.0073259872652294,0.11976603653392102
10,1e-16,2.0073259872652294,0.11976603653392102
