,beta,tau,theta
0,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
1,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
2,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
3,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
4,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
5,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
6,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
7,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
8,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
9,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
10,2.3414683517128288e-14,0.00651410946694918,9.999999998784276
