,beta,tau,length
0,1.490998382689861,0.2062016188206307,0.43510267253957247
1,1.490998382689861,0.2062016188206307,0.43510267253957247
2,1.490998382689861,0.2062016188206307,0.43510267253957247
3,1.490998382689861,0.2062016188206307,0.43510267253957247
4,1.490998382689861,0.2062016188206307,0.43510267253957247
5,1.490998382689861,0.2062016188206307,0.43510267253957247
6,1.490998382689861,0.2062016188206307,0.43510267253957247
7,1.490998382689861,0.2062016188206307,0.43510267253957247
8,1.490998382689861,0.2062016188206307,0.43510267253957247
9,1.490998382689861,0.2062016188206307,0.43510267253957247
10,1.490998382689861,0.2062016188206307,0.43510267253957247
