,beta,tau,length
0,0.0009582602643022243,1.98949972842881,0.05700778603145283
1,0.0009582602643022243,1.98949972842881,0.05700778603145283
2,0.0009582602643022243,1.98949972842881,0.05700778603145283
3,0.0009582602643022243,1.98949972842881,0.05700778603145283
4,0.0009582602643022243,1.98949972842881,0.05700778603145283
5,0.0009582602643022243,1.98949972842881,0.05700778603145283
6,0.0009582602643022243,1.98949972842881,0.05700778603145283
7,0.0009582602643022243,1.98949972842881,0.05700778603145283
8,0.0009582602643022243,1.98949972842881,0.05700778603145283
9,0.0009582602643022243,1.98949972842881,0.05700778603145283
10,0.0009582602643022243,1.98949972842881,0.05700778603145283
