,beta,tau,theta
0,0.021512391882586124,0.008166915700889666,9.999999998666212
1,0.021512391882586124,0.008166915700889666,9.999999998666212
2,0.021512391882586124,0.008166915700889666,9.999999998666212
3,0.021512391882586124,0.008166915700889666,9.999999998666212
4,0.021512391882586124,0.008166915700889666,9.999999998666212
5,0.021512391882586124,0.008166915700889666,9.999999998666212
6,0.021512391882586124,0.008166915700889666,9.999999998666212
7,0.021512391882586124,0.008166915700889666,9.999999998666212
8,0.021512391882586124,0.008166915700889666,9.999999998666212
9,0.021512391882586124,0.008166915700889666,9.999999998666212
10,0.021512391882586124,0.008166915700889666,9.999999998666212
