,beta,tau,theta
0,6.215156403000364,0.669262147466096,1.8019676840343073
1,6.215156403000364,0.669262147466096,1.8019676840343073
2,6.215156403000364,0.669262147466096,1.8019676840343073
3,6.215156403000364,0.669262147466096,1.8019676840343073
4,6.215156403000364,0.669262147466096,1.8019676840343073
5,6.215156403000364,0.669262147466096,1.8019676840343073
6,6.215156403000364,0.669262147466096,1.8019676840343073
7,6.215156403000364,0.669262147466096,1.8019676840343073
8,6.215156403000364,0.669262147466096,1.8019676840343073
9,6.215156403000364,0.669262147466096,1.8019676840343073
10,6.215156403000364,0.669262147466096,1.8019676840343073
