,tau
0,0.12871995088760035
1,0.12871995088760035
2,0.12871995088760035
3,0.12871995088760035
4,0.12871995088760035
5,0.12871995088760035
6,0.12871995088760035
7,0.12871995088760035
8,0.12871995088760035
9,0.12871995088760035
10,0.12871995088760035
