,beta,tau,theta
0,0.0641738933555187,0.7517403070627322,0.0002407304311875414
1,0.0641738933555187,0.7517403070627322,0.0002407304311875414
2,0.0641738933555187,0.7517403070627322,0.0002407304311875414
3,0.0641738933555187,0.7517403070627322,0.0002407304311875414
4,0.0641738933555187,0.7517403070627322,0.0002407304311875414
5,0.0641738933555187,0.7517403070627322,0.0002407304311875414
6,0.0641738933555187,0.7517403070627322,0.0002407304311875414
7,0.0641738933555187,0.7517403070627322,0.0002407304311875414
8,0.0641738933555187,0.7517403070627322,0.0002407304311875414
9,0.0641738933555187,0.7517403070627322,0.0002407304311875414
10,0.0641738933555187,0.7517403070627322,0.0002407304311875414
