,beta,tau,theta
0,0.022146480323621643,0.11222689956575281,0.2902163889214383
1,0.022146480323621643,0.11222689956575281,0.2902163889214383
2,0.022146480323621643,0.11222689956575281,0.2902163889214383
3,0.022146480323621643,0.11222689956575281,0.2902163889214383
4,0.022146480323621643,0.11222689956575281,0.2902163889214383
5,0.022146480323621643,0.11222689956575281,0.2902163889214383
6,0.022146480323621643,0.11222689956575281,0.2902163889214383
7,0.022146480323621643,0.11222689956575281,0.2902163889214383
8,0.022146480323621643,0.11222689956575281,0.2902163889214383
9,0.022146480323621643,0.11222689956575281,0.2902163889214383
10,0.022146480323621643,0.11222689956575281,0.2902163889214383
