,beta,tau,length
0,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
1,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
2,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
3,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
4,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
5,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
6,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
7,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
8,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
9,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
10,1.5532889678384088,4.561064295238806e-06,0.17622042441825536
