,beta,tau,theta
0,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
1,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
2,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
3,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
4,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
5,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
6,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
7,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
8,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
9,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
10,1.1057921325266559e-11,0.06660509406869085,2.7226465971403484
