,beta,tau,theta
0,9.999999999999874,9.999999999999948,1.807669813913877
1,9.999999999999874,9.999999999999948,1.807669813913877
2,9.999999999999874,9.999999999999948,1.807669813913877
3,9.999999999999874,9.999999999999948,1.807669813913877
4,9.999999999999874,9.999999999999948,1.807669813913877
5,9.999999999999874,9.999999999999948,1.807669813913877
6,9.999999999999874,9.999999999999948,1.807669813913877
7,9.999999999999874,9.999999999999948,1.807669813913877
8,9.999999999999874,9.999999999999948,1.807669813913877
9,9.999999999999874,9.999999999999948,1.807669813913877
10,9.999999999999874,9.999999999999948,1.807669813913877
