,beta,tau,theta
0,9.999999999999629,9.99999999999999,6.940274072456681
1,9.999999999999629,9.99999999999999,6.940274072456681
2,9.999999999999629,9.99999999999999,6.940274072456681
3,9.999999999999629,9.99999999999999,6.940274072456681
4,9.999999999999629,9.99999999999999,6.940274072456681
5,9.999999999999629,9.99999999999999,6.940274072456681
6,9.999999999999629,9.99999999999999,6.940274072456681
7,9.999999999999629,9.99999999999999,6.940274072456681
8,9.999999999999629,9.99999999999999,6.940274072456681
9,9.999999999999629,9.99999999999999,6.940274072456681
10,9.999999999999629,9.99999999999999,6.940274072456681
