,beta,tau,length
0,1.349443779741139e-10,9.99999999994206,0.9404569279792164
1,1.349443779741139e-10,9.99999999994206,0.9404569279792164
2,1.349443779741139e-10,9.99999999994206,0.9404569279792164
3,1.349443779741139e-10,9.99999999994206,0.9404569279792164
4,1.349443779741139e-10,9.99999999994206,0.9404569279792164
5,1.349443779741139e-10,9.99999999994206,0.9404569279792164
6,1.349443779741139e-10,9.99999999994206,0.9404569279792164
7,1.349443779741139e-10,9.99999999994206,0.9404569279792164
8,1.349443779741139e-10,9.99999999994206,0.9404569279792164
9,1.349443779741139e-10,9.99999999994206,0.9404569279792164
10,1.349443779741139e-10,9.99999999994206,0.9404569279792164
