,beta,tau,length
0,3.5428670005720756e-10,6.564694928455436,1.709305963356604
1,3.5428670005720756e-10,6.564694928455436,1.709305963356604
2,3.5428670005720756e-10,6.564694928455436,1.709305963356604
3,3.5428670005720756e-10,6.564694928455436,1.709305963356604
4,3.5428670005720756e-10,6.564694928455436,1.709305963356604
5,3.5428670005720756e-10,6.564694928455436,1.709305963356604
6,3.5428670005720756e-10,6.564694928455436,1.709305963356604
7,3.5428670005720756e-10,6.564694928455436,1.709305963356604
8,3.5428670005720756e-10,6.564694928455436,1.709305963356604
9,3.5428670005720756e-10,6.564694928455436,1.709305963356604
10,3.5428670005720756e-10,6.564694928455436,1.709305963356604
