,beta,tau,theta
0,2.1173772526131813,3.3153132028009358,1.7855200519100578
1,2.1173772526131813,3.3153132028009358,1.7855200519100578
2,2.1173772526131813,3.3153132028009358,1.7855200519100578
3,2.1173772526131813,3.3153132028009358,1.7855200519100578
4,2.1173772526131813,3.3153132028009358,1.7855200519100578
5,2.1173772526131813,3.3153132028009358,1.7855200519100578
6,2.1173772526131813,3.3153132028009358,1.7855200519100578
7,2.1173772526131813,3.3153132028009358,1.7855200519100578
8,2.1173772526131813,3.3153132028009358,1.7855200519100578
9,2.1173772526131813,3.3153132028009358,1.7855200519100578
10,2.1173772526131813,3.3153132028009358,1.7855200519100578
