,beta,tau,theta
0,0.013418203149998632,0.10529561074860648,0.2848018875621606
1,0.013418203149998632,0.10529561074860648,0.2848018875621606
2,0.013418203149998632,0.10529561074860648,0.2848018875621606
3,0.013418203149998632,0.10529561074860648,0.2848018875621606
4,0.013418203149998632,0.10529561074860648,0.2848018875621606
5,0.013418203149998632,0.10529561074860648,0.2848018875621606
6,0.013418203149998632,0.10529561074860648,0.2848018875621606
7,0.013418203149998632,0.10529561074860648,0.2848018875621606
8,0.013418203149998632,0.10529561074860648,0.2848018875621606
9,0.013418203149998632,0.10529561074860648,0.2848018875621606
10,0.013418203149998632,0.10529561074860648,0.2848018875621606
