,beta,tau,theta
0,9.999999999999478,9.999999999999694,9.376774151601966
1,9.999999999999478,9.999999999999694,9.376774151601966
2,9.999999999999478,9.999999999999694,9.376774151601966
3,9.999999999999478,9.999999999999694,9.376774151601966
4,9.999999999999478,9.999999999999694,9.376774151601966
5,9.999999999999478,9.999999999999694,9.376774151601966
6,9.999999999999478,9.999999999999694,9.376774151601966
7,9.999999999999478,9.999999999999694,9.376774151601966
8,9.999999999999478,9.999999999999694,9.376774151601966
9,9.999999999999478,9.999999999999694,9.376774151601966
10,9.999999999999478,9.999999999999694,9.376774151601966
