,beta,tau,length
0,1.061899465523174,4.123806667887453,1.5344330499502186
1,1.061899465523174,4.123806667887453,1.5344330499502186
2,1.061899465523174,4.123806667887453,1.5344330499502186
3,1.061899465523174,4.123806667887453,1.5344330499502186
4,1.061899465523174,4.123806667887453,1.5344330499502186
5,1.061899465523174,4.123806667887453,1.5344330499502186
6,1.061899465523174,4.123806667887453,1.5344330499502186
7,1.061899465523174,4.123806667887453,1.5344330499502186
8,1.061899465523174,4.123806667887453,1.5344330499502186
9,1.061899465523174,4.123806667887453,1.5344330499502186
10,1.061899465523174,4.123806667887453,1.5344330499502186
