,beta,tau,length
0,9.62131375370407e-11,6.1058854401470715,1.112479494654135
1,9.62131375370407e-11,6.1058854401470715,1.112479494654135
2,9.62131375370407e-11,6.1058854401470715,1.112479494654135
3,9.62131375370407e-11,6.1058854401470715,1.112479494654135
4,9.62131375370407e-11,6.1058854401470715,1.112479494654135
5,9.62131375370407e-11,6.1058854401470715,1.112479494654135
6,9.62131375370407e-11,6.1058854401470715,1.112479494654135
7,9.62131375370407e-11,6.1058854401470715,1.112479494654135
8,9.62131375370407e-11,6.1058854401470715,1.112479494654135
9,9.62131375370407e-11,6.1058854401470715,1.112479494654135
10,9.62131375370407e-11,6.1058854401470715,1.112479494654135
