,beta,tau,theta
0,9.999999999995541,9.999999999999979,7.14466476914078
1,9.999999999995541,9.999999999999979,7.14466476914078
2,9.999999999995541,9.999999999999979,7.14466476914078
3,9.999999999995541,9.999999999999979,7.14466476914078
4,9.999999999995541,9.999999999999979,7.14466476914078
5,9.999999999995541,9.999999999999979,7.14466476914078
6,9.999999999995541,9.999999999999979,7.14466476914078
7,9.999999999995541,9.999999999999979,7.14466476914078
8,9.999999999995541,9.999999999999979,7.14466476914078
9,9.999999999995541,9.999999999999979,7.14466476914078
10,9.999999999995541,9.999999999999979,7.14466476914078
