,beta,tau,theta
0,9.999999999999353,9.999999999999625,9.504880055671604
1,9.999999999999353,9.999999999999625,9.504880055671604
2,9.999999999999353,9.999999999999625,9.504880055671604
3,9.999999999999353,9.999999999999625,9.504880055671604
4,9.999999999999353,9.999999999999625,9.504880055671604
5,9.999999999999353,9.999999999999625,9.504880055671604
6,9.999999999999353,9.999999999999625,9.504880055671604
7,9.999999999999353,9.999999999999625,9.504880055671604
8,9.999999999999353,9.999999999999625,9.504880055671604
9,9.999999999999353,9.999999999999625,9.504880055671604
10,9.999999999999353,9.999999999999625,9.504880055671604
