,beta,tau,length
0,0.04922674460423114,2.6575660902500795,0.9471159959972204
1,0.04922674460423114,2.6575660902500795,0.9471159959972204
2,0.04922674460423114,2.6575660902500795,0.9471159959972204
3,0.04922674460423114,2.6575660902500795,0.9471159959972204
4,0.04922674460423114,2.6575660902500795,0.9471159959972204
5,0.04922674460423114,2.6575660902500795,0.9471159959972204
6,0.04922674460423114,2.6575660902500795,0.9471159959972204
7,0.04922674460423114,2.6575660902500795,0.9471159959972204
8,0.04922674460423114,2.6575660902500795,0.9471159959972204
9,0.04922674460423114,2.6575660902500795,0.9471159959972204
10,0.04922674460423114,2.6575660902500795,0.9471159959972204
