,beta,tau,length
0,0.9506140363190703,10.0,0.11754341034241898
1,0.9506140363190703,10.0,0.11754341034241898
2,0.9506140363190703,10.0,0.11754341034241898
3,0.9506140363190703,10.0,0.11754341034241898
4,0.9506140363190703,10.0,0.11754341034241898
5,0.9506140363190703,10.0,0.11754341034241898
6,0.9506140363190703,10.0,0.11754341034241898
7,0.9506140363190703,10.0,0.11754341034241898
8,0.9506140363190703,10.0,0.11754341034241898
9,0.9506140363190703,10.0,0.11754341034241898
10,0.9506140363190703,10.0,0.11754341034241898
