,beta,tau,length
0,9.999999901764095,2.4970597699371577,9.999999997973234
1,9.999999901764095,2.4970597699371577,9.999999997973234
2,9.999999901764095,2.4970597699371577,9.999999997973234
3,9.999999901764095,2.4970597699371577,9.999999997973234
4,9.999999901764095,2.4970597699371577,9.999999997973234
5,9.999999901764095,2.4970597699371577,9.999999997973234
6,9.999999901764095,2.4970597699371577,9.999999997973234
7,9.999999901764095,2.4970597699371577,9.999999997973234
8,9.999999901764095,2.4970597699371577,9.999999997973234
9,9.999999901764095,2.4970597699371577,9.999999997973234
10,9.999999901764095,2.4970597699371577,9.999999997973234
