,beta,tau,length
0,1.8861652129853385e-09,4.247514686029072,1.031730419821952
1,1.8861652129853385e-09,4.247514686029072,1.031730419821952
2,1.8861652129853385e-09,4.247514686029072,1.031730419821952
3,1.8861652129853385e-09,4.247514686029072,1.031730419821952
4,1.8861652129853385e-09,4.247514686029072,1.031730419821952
5,1.8861652129853385e-09,4.247514686029072,1.031730419821952
6,1.8861652129853385e-09,4.247514686029072,1.031730419821952
7,1.8861652129853385e-09,4.247514686029072,1.031730419821952
8,1.8861652129853385e-09,4.247514686029072,1.031730419821952
9,1.8861652129853385e-09,4.247514686029072,1.031730419821952
10,1.8861652129853385e-09,4.247514686029072,1.031730419821952
