,beta,tau,length
0,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
1,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
2,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
3,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
4,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
5,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
6,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
7,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
8,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
9,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
10,1.0755940662568516e-11,7.045870466908125,2.2692457601070153
