,beta,tau,length
0,9.999999962654622,6.54383067967391,9.999999971362918
1,9.999999962654622,6.54383067967391,9.999999971362918
2,9.999999962654622,6.54383067967391,9.999999971362918
3,9.999999962654622,6.54383067967391,9.999999971362918
4,9.999999962654622,6.54383067967391,9.999999971362918
5,9.999999962654622,6.54383067967391,9.999999971362918
6,9.999999962654622,6.54383067967391,9.999999971362918
7,9.999999962654622,6.54383067967391,9.999999971362918
8,9.999999962654622,6.54383067967391,9.999999971362918
9,9.999999962654622,6.54383067967391,9.999999971362918
10,9.999999962654622,6.54383067967391,9.999999971362918
