,tau
0,0.12872002855018672
1,0.12872002855018672
2,0.12872002855018672
3,0.12872002855018672
4,0.12872002855018672
5,0.12872002855018672
6,0.12872002855018672
7,0.12872002855018672
8,0.12872002855018672
9,0.12872002855018672
10,0.12872002855018672
