,beta,tau,theta
0,0.005269434522067839,2.144133173985984,3.493772029535009
1,0.005269434522067839,2.144133173985984,3.493772029535009
2,0.005269434522067839,2.144133173985984,3.493772029535009
3,0.005269434522067839,2.144133173985984,3.493772029535009
4,0.005269434522067839,2.144133173985984,3.493772029535009
5,0.005269434522067839,2.144133173985984,3.493772029535009
6,0.005269434522067839,2.144133173985984,3.493772029535009
7,0.005269434522067839,2.144133173985984,3.493772029535009
8,0.005269434522067839,2.144133173985984,3.493772029535009
9,0.005269434522067839,2.144133173985984,3.493772029535009
10,0.005269434522067839,2.144133173985984,3.493772029535009
