,beta,tau,theta
0,0.0920239707054966,0.020897305050936555,0.30772838313799744
1,0.0920239707054966,0.020897305050936555,0.30772838313799744
2,0.0920239707054966,0.020897305050936555,0.30772838313799744
3,0.0920239707054966,0.020897305050936555,0.30772838313799744
4,0.0920239707054966,0.020897305050936555,0.30772838313799744
5,0.0920239707054966,0.020897305050936555,0.30772838313799744
6,0.0920239707054966,0.020897305050936555,0.30772838313799744
7,0.0920239707054966,0.020897305050936555,0.30772838313799744
8,0.0920239707054966,0.020897305050936555,0.30772838313799744
9,0.0920239707054966,0.020897305050936555,0.30772838313799744
10,0.0920239707054966,0.020897305050936555,0.30772838313799744
