,beta,tau,theta
0,9.999999999996975,9.999999999999908,2.6039082762432253
1,9.999999999996975,9.999999999999908,2.6039082762432253
2,9.999999999996975,9.999999999999908,2.6039082762432253
3,9.999999999996975,9.999999999999908,2.6039082762432253
4,9.999999999996975,9.999999999999908,2.6039082762432253
5,9.999999999996975,9.999999999999908,2.6039082762432253
6,9.999999999996975,9.999999999999908,2.6039082762432253
7,9.999999999996975,9.999999999999908,2.6039082762432253
8,9.999999999996975,9.999999999999908,2.6039082762432253
9,9.999999999996975,9.999999999999908,2.6039082762432253
10,9.999999999996975,9.999999999999908,2.6039082762432253
