,beta,tau,theta
0,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
1,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
2,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
3,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
4,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
5,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
6,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
7,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
8,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
9,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
10,0.05032924856676234,0.09822793909913317,7.884824560013817e-09
