,beta,tau,length
0,7.394261877457237e-11,7.112317307518535,1.2753116613779036
1,7.394261877457237e-11,7.112317307518535,1.2753116613779036
2,7.394261877457237e-11,7.112317307518535,1.2753116613779036
3,7.394261877457237e-11,7.112317307518535,1.2753116613779036
4,7.394261877457237e-11,7.112317307518535,1.2753116613779036
5,7.394261877457237e-11,7.112317307518535,1.2753116613779036
6,7.394261877457237e-11,7.112317307518535,1.2753116613779036
7,7.394261877457237e-11,7.112317307518535,1.2753116613779036
8,7.394261877457237e-11,7.112317307518535,1.2753116613779036
9,7.394261877457237e-11,7.112317307518535,1.2753116613779036
10,7.394261877457237e-11,7.112317307518535,1.2753116613779036
