,beta,tau,theta
0,9.999999999999826,9.999999999999325,9.653216028413055
1,9.999999999999826,9.999999999999325,9.653216028413055
2,9.999999999999826,9.999999999999325,9.653216028413055
3,9.999999999999826,9.999999999999325,9.653216028413055
4,9.999999999999826,9.999999999999325,9.653216028413055
5,9.999999999999826,9.999999999999325,9.653216028413055
6,9.999999999999826,9.999999999999325,9.653216028413055
7,9.999999999999826,9.999999999999325,9.653216028413055
8,9.999999999999826,9.999999999999325,9.653216028413055
9,9.999999999999826,9.999999999999325,9.653216028413055
10,9.999999999999826,9.999999999999325,9.653216028413055
