,tau
0,0.12871597971468152
1,0.12871597971468152
2,0.12871597971468152
3,0.12871597971468152
4,0.12871597971468152
5,0.12871597971468152
6,0.12871597971468152
7,0.12871597971468152
8,0.12871597971468152
9,0.12871597971468152
10,0.12871597971468152
