,beta,tau,length
0,0.7631371905930013,10.0,0.1215937392172901
1,0.7631371905930013,10.0,0.1215937392172901
2,0.7631371905930013,10.0,0.1215937392172901
3,0.7631371905930013,10.0,0.1215937392172901
4,0.7631371905930013,10.0,0.1215937392172901
5,0.7631371905930013,10.0,0.1215937392172901
6,0.7631371905930013,10.0,0.1215937392172901
7,0.7631371905930013,10.0,0.1215937392172901
8,0.7631371905930013,10.0,0.1215937392172901
9,0.7631371905930013,10.0,0.1215937392172901
10,0.7631371905930013,10.0,0.1215937392172901
