,beta,tau,length
0,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
1,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
2,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
3,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
4,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
5,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
6,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
7,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
8,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
9,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
10,1.6128704927975608e-09,4.247492602722421,1.0317089865614677
