,beta,tau,theta
0,4.385909113727491,0.045696513281007864,0.3728102069341178
1,4.385909113727491,0.045696513281007864,0.3728102069341178
2,4.385909113727491,0.045696513281007864,0.3728102069341178
3,4.385909113727491,0.045696513281007864,0.3728102069341178
4,4.385909113727491,0.045696513281007864,0.3728102069341178
5,4.385909113727491,0.045696513281007864,0.3728102069341178
6,4.385909113727491,0.045696513281007864,0.3728102069341178
7,4.385909113727491,0.045696513281007864,0.3728102069341178
8,4.385909113727491,0.045696513281007864,0.3728102069341178
9,4.385909113727491,0.045696513281007864,0.3728102069341178
10,4.385909113727491,0.045696513281007864,0.3728102069341178
