,tau
0,0.12872087108745833
1,0.12872087108745833
2,0.12872087108745833
3,0.12872087108745833
4,0.12872087108745833
5,0.12872087108745833
6,0.12872087108745833
7,0.12872087108745833
8,0.12872087108745833
9,0.12872087108745833
10,0.12872087108745833
