,beta,tau,length
0,0.7930644807213661,0.5123987617374977,9.999999994549983
1,0.7930644807213661,0.5123987617374977,9.999999994549983
2,0.7930644807213661,0.5123987617374977,9.999999994549983
3,0.7930644807213661,0.5123987617374977,9.999999994549983
4,0.7930644807213661,0.5123987617374977,9.999999994549983
5,0.7930644807213661,0.5123987617374977,9.999999994549983
6,0.7930644807213661,0.5123987617374977,9.999999994549983
7,0.7930644807213661,0.5123987617374977,9.999999994549983
8,0.7930644807213661,0.5123987617374977,9.999999994549983
9,0.7930644807213661,0.5123987617374977,9.999999994549983
10,0.7930644807213661,0.5123987617374977,9.999999994549983
