,tau
0,0.12871769121514065
1,0.12871769121514065
2,0.12871769121514065
3,0.12871769121514065
4,0.12871769121514065
5,0.12871769121514065
6,0.12871769121514065
7,0.12871769121514065
8,0.12871769121514065
9,0.12871769121514065
10,0.12871769121514065
