,beta,tau
0,1e-16,0.01371267266937547
1,1e-16,0.01371267266937547
2,1e-16,0.01371267266937547
3,1e-16,0.01371267266937547
4,1e-16,0.01371267266937547
5,1e-16,0.01371267266937547
6,1e-16,0.01371267266937547
7,1e-16,0.01371267266937547
8,1e-16,0.01371267266937547
9,1e-16,0.01371267266937547
10,1e-16,0.01371267266937547
