,beta,tau
0,1e-16,0.01355634491809209
1,1e-16,0.01355634491809209
2,1e-16,0.01355634491809209
3,1e-16,0.01355634491809209
4,1e-16,0.01355634491809209
5,1e-16,0.01355634491809209
6,1e-16,0.01355634491809209
7,1e-16,0.01355634491809209
8,1e-16,0.01355634491809209
9,1e-16,0.01355634491809209
10,1e-16,0.01355634491809209
