,beta,tau
0,1e-16,0.012869716737052384
1,1e-16,0.012869716737052384
2,1e-16,0.012869716737052384
3,1e-16,0.012869716737052384
4,1e-16,0.012869716737052384
5,1e-16,0.012869716737052384
6,1e-16,0.012869716737052384
7,1e-16,0.012869716737052384
8,1e-16,0.012869716737052384
9,1e-16,0.012869716737052384
10,1e-16,0.012869716737052384
