,beta,tau
0,1e-16,0.013061231562948684
1,1e-16,0.013061231562948684
2,1e-16,0.013061231562948684
3,1e-16,0.013061231562948684
4,1e-16,0.013061231562948684
5,1e-16,0.013061231562948684
6,1e-16,0.013061231562948684
7,1e-16,0.013061231562948684
8,1e-16,0.013061231562948684
9,1e-16,0.013061231562948684
10,1e-16,0.013061231562948684
