,beta,tau
0,1e-16,0.013693847039754726
1,1e-16,0.013693847039754726
2,1e-16,0.013693847039754726
3,1e-16,0.013693847039754726
4,1e-16,0.013693847039754726
5,1e-16,0.013693847039754726
6,1e-16,0.013693847039754726
7,1e-16,0.013693847039754726
8,1e-16,0.013693847039754726
9,1e-16,0.013693847039754726
10,1e-16,0.013693847039754726
