,beta,tau
0,1e-16,0.013748515795733541
1,1e-16,0.013748515795733541
2,1e-16,0.013748515795733541
3,1e-16,0.013748515795733541
4,1e-16,0.013748515795733541
5,1e-16,0.013748515795733541
6,1e-16,0.013748515795733541
7,1e-16,0.013748515795733541
8,1e-16,0.013748515795733541
9,1e-16,0.013748515795733541
10,1e-16,0.013748515795733541
