,trials,x,z,horizons,environment,id
0,0,7,0.09794385277652874,5,smooth,380
1,1,8,0.34028702833383423,5,smooth,380
2,2,7,0.09794385277652874,5,smooth,380
3,3,19,1.0,5,smooth,380
4,4,20,0.9992988013845073,5,smooth,380
5,5,5,0.14173790767826183,5,smooth,380
