,trials,x,z,horizons,environment,id
0,0,12,0.9799585537977739,5,smooth,397
1,1,21,0.0,5,smooth,397
2,2,14,0.5110445752082378,5,smooth,397
3,3,4,0.3167871205620157,5,smooth,397
4,4,17,0.34585001600528004,5,smooth,397
5,5,27,0.6130491126901965,5,smooth,397
