,trials,x,z,horizons,environment,id
0,0,9,0.9627087057053813,10,smooth,348
1,1,10,0.8451575500084889,10,smooth,348
2,2,11,0.5840401571584607,10,smooth,348
3,3,10,0.8451575500084889,10,smooth,348
4,4,11,0.5840401571584607,10,smooth,348
5,5,10,0.8451575500084889,10,smooth,348
6,6,10,0.8451575500084889,10,smooth,348
7,7,9,0.9627087057053813,10,smooth,348
8,8,9,0.9627087057053813,10,smooth,348
9,9,10,0.8451575500084889,10,smooth,348
10,10,10,0.8451575500084889,10,smooth,348
