,trials,x,z,horizons,environment,id
0,0,3,0.9538905176822442,10,rough,107
1,1,28,0.5371744470956896,10,rough,107
2,2,15,0.7508467348717629,10,rough,107
3,3,22,0.7316097803430913,10,rough,107
4,4,25,0.9998818439062999,10,rough,107
5,5,26,1.0,10,rough,107
6,6,27,0.5382380896729512,10,rough,107
7,7,21,0.6800673339791677,10,rough,107
8,8,7,0.48365622416591597,10,rough,107
9,9,23,0.9112850974406668,10,rough,107
10,10,5,0.8493515574492688,10,rough,107
