,trials,x,z,horizons,environment,id
0,0,28,1.0,5,rough,4
1,1,29,0.4081172228450423,5,rough,4
2,2,29,0.4081172228450423,5,rough,4
3,3,28,1.0,5,rough,4
4,4,28,1.0,5,rough,4
5,5,27,0.8375166897550276,5,rough,4
