,trials,x,z,horizons,environment,id
0,0,25,0.45750925354642735,10,smooth,293
1,1,15,0.9907425563928741,10,smooth,293
2,2,14,0.8157744896305118,10,smooth,293
3,3,27,0.6261286161189863,10,smooth,293
4,4,2,0.23465010754664714,10,smooth,293
5,5,17,0.6205030459958362,10,smooth,293
6,6,22,0.9394512533106503,10,smooth,293
7,7,10,0.6750304111280592,10,smooth,293
8,8,24,0.40226238677885723,10,smooth,293
9,9,24,0.40226238677885723,10,smooth,293
10,10,23,0.63118597572704,10,smooth,293
