,trials,x,z,horizons,environment,id
0,0,24,0.24461970483814635,10,rough,218
1,1,24,0.24461970483814635,10,rough,218
2,2,16,1.0,10,rough,218
3,3,15,0.6734661364842259,10,rough,218
4,4,28,0.026946619126845383,10,rough,218
5,5,12,0.15434480065866177,10,rough,218
6,6,29,0.4272178684216744,10,rough,218
7,7,27,0.07565789298543567,10,rough,218
8,8,22,0.28085939054959763,10,rough,218
9,9,9,0.6483492205094099,10,rough,218
10,10,18,0.33835685957246653,10,rough,218
