,trials,x,z,horizons,environment,id
0,0,3,0.46891607212233033,10,smooth,301
1,1,4,0.4202329558291235,10,smooth,301
2,2,5,0.24113458505270305,10,smooth,301
3,3,4,0.4202329558291235,10,smooth,301
4,4,5,0.24113458505270305,10,smooth,301
5,5,6,0.13120122468335393,10,smooth,301
6,6,6,0.13120122468335393,10,smooth,301
7,7,5,0.24113458505270305,10,smooth,301
8,8,4,0.4202329558291235,10,smooth,301
9,9,4,0.4202329558291235,10,smooth,301
10,10,5,0.24113458505270305,10,smooth,301
