,trials,x,z,horizons,environment,id
0,0,15,0.172623075073354,5,smooth,439
1,1,24,0.7765821132888406,5,smooth,439
2,2,12,0.723793347479395,5,smooth,439
3,3,6,0.0,5,smooth,439
4,4,15,0.172623075073354,5,smooth,439
5,5,12,0.723793347479395,5,smooth,439
