,trials,x,z,horizons,environment,id
0,0,25,0.3764628841368643,5,rough,68
1,1,25,0.3764628841368643,5,rough,68
2,2,25,0.3764628841368643,5,rough,68
3,3,24,0.39611982189594847,5,rough,68
4,4,23,0.6097711657291071,5,rough,68
5,5,23,0.6097711657291071,5,rough,68
