,trials,x,z,horizons,environment,id
0,0,29,0.0,5,smooth,424
1,1,28,0.10874238587216563,5,smooth,424
2,2,27,0.37128541767129236,5,smooth,424
3,3,14,0.822687881059501,5,smooth,424
4,4,15,0.8902845363488477,5,smooth,424
5,5,15,0.8902845363488477,5,smooth,424
