,trials,x,z,horizons,environment,id
0,0,5,0.24113458505270305,10,smooth,102
1,1,10,0.2911993687447766,10,smooth,102
2,2,11,0.09743669475282676,10,smooth,102
3,3,15,0.4322232779996376,10,smooth,102
4,4,8,0.415513176035796,10,smooth,102
5,5,14,0.28579813381913005,10,smooth,102
6,6,9,0.4535058333782137,10,smooth,102
7,7,14,0.28579813381913005,10,smooth,102
8,8,28,0.13939939417995562,10,smooth,102
9,9,6,0.13120122468335393,10,smooth,102
10,10,23,0.28271857383708004,10,smooth,102
