,trials,x,z,horizons,environment,id
0,0,21,0.12280232542829389,5,rough,18
1,1,23,0.09488962434104711,5,rough,18
2,2,15,0.4729404948031451,5,rough,18
3,3,18,0.544490394655662,5,rough,18
4,4,23,0.09488962434104711,5,rough,18
5,5,17,0.5945009541695622,5,rough,18
