,trials,x,z,horizons,environment,id
0,0,26,0.43739252288420477,10,smooth,303
1,1,1,0.06644448639617807,10,smooth,303
2,2,16,0.6092135904892688,10,smooth,303
3,3,15,0.8666690724497781,10,smooth,303
4,4,5,0.38831563190634455,10,smooth,303
5,5,10,0.21679425747326544,10,smooth,303
6,6,14,1.0,10,smooth,303
7,7,7,0.09898925781577664,10,smooth,303
8,8,21,0.0656988704091443,10,smooth,303
9,9,3,0.3450370851743958,10,smooth,303
10,10,29,0.21645664534554315,10,smooth,303
