,trials,x,z,horizons,environment,id
0,0,19,0.4629127563451476,5,rough,245
1,1,18,0.32107513474845184,5,rough,245
2,2,8,0.5859618548382588,5,rough,245
3,3,9,0.7818645619232797,5,rough,245
4,4,8,0.5859618548382588,5,rough,245
5,5,25,0.3764628841368643,5,rough,245
