,trials,x,z,horizons,environment,id
0,0,4,0.6973475706624677,5,smooth,430
1,1,28,0.7890135572604741,5,smooth,430
2,2,1,0.9646803999278067,5,smooth,430
3,3,19,0.9829949642320551,5,smooth,430
4,4,4,0.6973475706624677,5,smooth,430
5,5,20,1.0,5,smooth,430
